Year;Pos;Class;No;Team Ctry;Team;Dr Ctry;Drivers;Chassis;Engine;Tyre;Laps;Distance;Time;Reason
1931;DNF;8.0;3;FRA;Éduoard Brisson;FRA|ITA;Éduoard Brisson|Joseph Cattaneo;Stutz DV32;Stutz 5.3L Supercharged I8;;19;310.840;;Engine
1931;DNF;8.0;2;FRA;No Team Name;FRA|FRA;Henri De Costier|Raymond Lussan;Chrysler Imperial;Chrysler 6.3L I8;;18;294.480;;Radiator
1931;DNF;5.0;8;FRA;No Team Name;FRA|FRA;Raymond Sommer|Jean Delemer;Chrysler 80;Chrysler 4.6L I6;;14;229.040;;Radiator
1932;1;3.0;8;FRA;Raymond Sommer;FRA|ITA;Raymond Sommer|Luigi Chinetti;Alfa Romeo 8C 2300LM;Alfa Romeo 2.3L Supercharged I8;;218;2954.038;;
1932;2;3.0;11;ITA;Soc. Anon. Alfa Romeo;ITA|ITA;Franco Cortese|Giovanni Battista Guidotti;Alfa Romeo 8C 2300LM;Alfa Romeo 2.3L Supercharged I8;;216;2927.278;;
1932;3;3.0;6;GBR;Arthur W. Fox;GBR|GBR;Brian Lewis|Tim Rose-Richards;Talbot AV105;Talbot 3.0L I6;;180;2441.606;;
1932;4;2.0;18;FRA;Mme. Odette Siko;FRA|FRA;Odette Siko|Louis Charaval;Alfa Romeo 6C 1750;Alfa Romeo 1.7L I6;;179;2417.694;;
1932;5;1.5;20;GBR;Aston Martin Ltd.;GBR|SWE;Sammy Newsome|Henken Widengren;Aston Martin 1½ Le Mans;Aston Martin 1.5L I4;;174;2348.842;;
1932;6;1.5;23;FRA;Jean Sébilleau;FRA|FRA;Jean Sébilleau|Georges Delaroche;Bugatti Type 40;Bugatti 1.5L I4;;172;2327.030;;
1932;7;1.5;21;GBR;Aston Martin Ltd.;GBR|GBR;A C Bertelli|Pat Driscoll;Aston Martin 1½ Le Mans;Aston Martin 1.5L I4;;168;2268.067;;
1932;8;1.1;29;FRA;Ecurie de l'Ours;FRA|FRA;Charles Auguste Martin|Auguste Bodoignet;Amilcar CO;Amilcar 1.1L I6;;151;2043.077;;
1932;9;1.1;26;FRA;Roger Labric;FRA|FRA;Roger Labric|Yves Giraud-Cabantous;Caban Spéciale;Ruby 1.1L I4;;146;1961.262;;
1932;DNF;3.0;16;POL;Count Stanislaus Czaykowski;POL|FRA;Stanisław Czaykowski|Ernest Friederich;Bugatti Type 55;Bugatti 2.3L I8;;180;2428.560;;Piston
1932;DNF;1.1;28;FRA;Just-Emile Vernet;FRA|FRA;Just-Emile Vernet|Fernand Vallon;Salmson GS;Salmson 1.1L I4;;111;1497.612;;Clutch
1932;DNF;3.0;9;GBR;Lord Howe;GBR|GBR;Lord Howe|Henry Birkin;Alfa Romeo 8C 2300LM;Alfa Romeo 2.3L Supercharged I8;;110;1484.120;;Head gasket
1932;DNF;1.5;24;FRA;Charles Druck;FRA|FRA;Charles Druck|Lucien Virlouvet;Bugatti Type 40;Bugatti 1.5L I4;;98;1322.216;;Accident
1932;DNF;0.75;32;GBR;Francis Samuelson;GBR|GBR;Francis Samuelson|Norman Black;MG C-type Midget;MG 0.7L I4;;57;769.044;;Fuel tank
1932;DNF;1.5;22;GBR;Aston Martin Ltd.;GBR|GBR;Kenneth Peacock|Jack Bezzant;Aston Martin 1½ Le Mans;Aston Martin 1.5L I4;;53;716.076;;Valve
1932;DNF;3.0;12;FRA;Heldé;FRA|FRA;Pierre-Louis Dreyfus|Mariette Delangle;Alfa Romeo 8C 2300;Alfa Romeo 2.3L Supercharged I8;;25;337.300;;Accident
1932;DNF;3.0;15;FRA;Guy Bouriat;FRA|MCO;Guy Bouriat|Louis Chiron;Bugatti Type 55;Bugatti 2.3L I8;;23;310.316;;Fuel tank
1932;DNF;3.0;10;ITA;Soc. Anon. Alfa Romeo;ITA|ITA;Ferdinando Minoia|Carlo Canavesi;Alfa Romeo 8C 2300;Alfa Romeo 2.3L Supercharged I8;;22;296.824;;Piston
1932;DNF;8.0;1;FRA;Henri Stoffel;FRA|FRA;Marcel Foucret|Paul Foucret;Mercedes-Benz SSK;Mercedes-Benz 7.1L I6;;22;296.824;;Accident
1932;DNF;8.0;3;FRA;E.H. Brisson;FRA|ITA;Éduoard Brisson|Joseph Cattaneo;Stutz DV32;Stutz 5.4L I8;;19;256.348;;Accident
1932;DNF;3.0;14;GEO;Prince Djordjadze;ITA|ITA;Attilio Marinoni|Angelo Guatta;Alfa Romeo 8C 2300;Alfa Romeo 2.3L Supercharged I8;;14;188.888;;Accident
1932;DNF;1.1;27;FRA;Roger Labric;FRA|FRA;Gustave Duverne|Georges Boréal;B.N.C.;B.N.C. 1.1L I4;;9;121.428;;Piston
1932;DNF;1.1;30;GBR;John Ludovic Ford;GBR|GBR;John Ludovic Ford|Maurice Baumer;Alta;Alta 1.1L I4;;6;80.952;;Ignition
1932;DNF;1.5;25;FRA;Jean Danne;FRA|FRA;Jean Danne|Jacques Gergaud;Rally NCP;Rally 1.4L I4;;6;80.952;;Clutch
1932;DNF;2.0;19;FRA;Henri de la Sayette;FRA|FRA;Henri de la Sayette|Charles Wolf;Citroën C4 Roadster Special;Citroën 2.0L;;3;40.476;;Electrical fault
1932;DNF;5.0;5;FRA;Jean Trévoux;FRA|FRA;Jean Trévoux|f.n.u. Mary;Bentley Blower C;Bentley 4.4L Supercharged I4;;1;13.492;;Accident
